Date,Ticker,Close,Daily_Return,Log_Return,Rolling_Vol_21d,Cumulative_Return,Sector,MarketCap_BN,Is_Outlier
2025-02-05,AAPL,231.2069854736328,-0.0014175665292441852,-0.0014185722272181526,0.31846500546287493,-0.046667989587097836,Technology,3644.938780672,False
2025-02-06,AAPL,231.9529266357422,0.003226291630338496,0.0032210983185906425,0.3174633193422329,-0.043592262500968926,Technology,3644.938780672,False
2025-02-07,AAPL,226.39328002929688,-0.02396885733274734,-0.024260784607563226,0.32510092901362214,-0.06651626311301884,Technology,3644.938780672,False
2025-02-10,AAPL,226.662109375,0.0011874440163079925,0.001186739562273397,0.3249527951998121,-0.06540780343533159,Technology,3644.938780672,False
2025-02-11,AAPL,231.6105194091797,0.021831659679796056,0.021596761658278382,0.3258428702565512,-0.045004104660538835,Technology,3644.938780672,False
2025-02-12,AAPL,235.84210205078125,0.01827025237193891,0.01810535673915477,0.33020135900642944,-0.027556088638521103,Technology,3644.938780672,False
2025-02-13,AAPL,240.4818878173828,0.01967327176214928,0.019482254180378637,0.33591002230431743,-0.008424935296859282,Technology,3644.938780672,False
2025-02-14,AAPL,243.53855895996094,0.012710608563166748,0.012630506825246144,0.33215755893170207,0.004178587211578932,Technology,3644.938780672,False
2025-02-18,AAPL,243.40911865234375,-0.0005314982077990749,-0.0005316395030391844,0.2940972287515117,0.0036448680921659093,Technology,3644.938780672,False
2025-02-19,AAPL,243.80738830566406,0.0016362150092212868,0.0016348778678116115,0.2937469605154171,0.005287046889266289,Technology,3644.938780672,False
2025-02-20,AAPL,244.7632293701172,0.003920476204990031,0.003912811165358576,0.26390618953815836,0.009228250835780383,Technology,3644.938780672,False
2025-02-21,AAPL,244.4844207763672,-0.0011390950939301758,-0.0011397443558408859,0.2646838705844753,0.008078643886597625,Technology,3644.938780672,False
2025-02-24,AAPL,246.02769470214844,0.006312361012127177,0.00629252150699524,0.2640573079946585,0.014442000215425521,Technology,3644.938780672,False
2025-02-25,AAPL,245.96795654296875,-0.00024281070979426111,-0.00024284019308732597,0.26282245128374243,0.014195682833308076,Technology,3644.938780672,False
2025-02-26,AAPL,239.31695556640625,-0.027040111525261312,-0.02741242223505759,0.2673984650944241,-0.013228281538943176,Technology,3644.938780672,False
2025-02-27,AAPL,236.27024841308594,-0.01273084535990976,-0.012812576987803343,0.24205382816566293,-0.025790719692203257,Technology,3644.938780672,False
2025-02-28,AAPL,240.79052734375,0.019131816049733796,0.01895110411764632,0.25054952266472136,-0.00715232694741097,Technology,3644.938780672,False
2025-03-03,AAPL,236.9970703125,-0.015754178842070865,-0.015879594879338637,0.25559935580168675,-0.022793826751615454,Technology,3644.938780672,False
2025-03-04,AAPL,234.9061737060547,-0.008822457609658607,-0.008861605915058862,0.2564316848015286,-0.031415186790995975,Technology,3644.938780672,False
2025-03-05,AAPL,234.71701049804688,-0.0008052713346075047,-0.0008055957397364676,0.22384625336597758,-0.0321951603762094,Technology,3644.938780672,False
2025-03-06,AAPL,234.30877685546875,-0.0017392588705518186,-0.0017407731373172035,0.21289831457820702,-0.03387842352848802,Technology,3644.938780672,False
2025-03-07,AAPL,238.0325469970703,0.0158925764180764,0.015767611694309694,0.21911211297285002,-0.01852426254526196,Technology,3644.938780672,False
2025-03-10,AAPL,226.4928436279297,-0.0484795189343693,-0.049694067448028414,0.28135831831837493,-0.06610573414282306,Technology,3644.938780672,True
2025-03-11,AAPL,219.88165283203125,-0.029189402587743385,-0.029623889025018828,0.2874599146883492,-0.09336554984331324,Technology,3644.938780672,False
2025-03-12,AAPL,216.03842163085938,-0.017478635218863614,-0.017633190150835046,0.2926799621631434,-0.10921228267445693,Technology,3644.938780672,False
2025-03-13,AAPL,208.77008056640625,-0.033643742671256915,-0.03422271635173199,0.29909320933615735,-0.13918171541087376,Technology,3644.938780672,False
2025-03-14,AAPL,212.5635528564453,0.018170574441256804,0.018007462482224464,0.2989983305050906,-0.12354015269035201,Technology,3644.938780672,False
2025-03-17,AAPL,213.07135009765625,0.002388919616684637,0.002386070684561593,0.28702254774453484,-0.12144636056787761,Technology,3644.938780672,False
2025-03-18,AAPL,211.76702880859375,-0.006121523557553354,-0.006140336899725739,0.2791229192276272,-0.12682444736823562,Technology,3644.938780672,False
2025-03-19,AAPL,214.3059539794922,0.011989237348148496,0.011917935777247635,0.28581652452035544,-0.11635573842113267,Technology,3644.938780672,False
2025-03-20,AAPL,213.17091369628906,-0.00529635440418863,-0.005310429810065371,0.28446881057720563,-0.12103583159768183,Technology,3644.938780672,False
2025-03-21,AAPL,217.32281494140625,0.019476865643276886,0.01928961890955973,0.2962328336408073,-0.1039163645844553,Technology,3644.938780672,False
2025-03-24,AAPL,219.77215576171875,0.01127051856461958,0.011207479483477613,0.30164634899500053,-0.09381703733605262,Technology,3644.938780672,False
2025-03-25,AAPL,222.77902221679688,0.01368174437137637,0.01358899433745143,0.3061362631616227,-0.08141887368718814,Technology,3644.938780672,False
2025-03-26,AAPL,220.56866455078125,-0.00992174956161096,-0.009971298130206968,0.3061957549741127,-0.0905328055744864,Technology,3644.938780672,False
2025-03-27,AAPL,222.8786163330078,0.010472710559004783,0.01041825161761037,0.29957385013259336,-0.08100821888435783,Technology,3644.938780672,False
2025-03-28,AAPL,216.9544219970703,-0.026580362142440972,-0.026940007287046815,0.3090218905924346,-0.10543535323233844,Technology,3644.938780672,False
2025-03-31,AAPL,221.16607666015625,0.019412624201514683,0.019226602799953564,0.30928175724776347,-0.08806950592067708,Technology,3644.938780672,False
2025-04-01,AAPL,222.22146606445312,0.004771931664359963,0.004760582090394603,0.30759315229624334,-0.08371783592028448,Technology,3644.938780672,False
2025-04-02,AAPL,222.9184112548828,0.003136264028730462,0.003131356211497858,0.3075512557305571,-0.08084413312891403,Technology,3644.938780672,False
2025-04-03,AAPL,202.30824279785156,-0.0924561068823776,-0.09701334694102008,0.44895967853520746,-0.1658257061979116,Technology,3644.938780672,True
2025-04-04,AAPL,187.56253051757812,-0.07288735286484349,-0.07568020285383666,0.5071774625793739,-0.226626462301046,Technology,3644.938780672,True
2025-04-07,AAPL,180.6725616455078,-0.03673424992218577,-0.037425944633356655,0.5058093168871769,-0.2550357591180844,Technology,3644.938780672,False
2025-04-08,AAPL,171.67176818847656,-0.04981826446171411,-0.051102012116553935,0.5071135656431853,-0.2921485846848597,Technology,3644.938780672,True
2025-04-09,AAPL,197.98709106445312,0.15328858759749742,0.14261750276812216,0.7361161931647756,-0.18364304100231232,Technology,3644.938780672,True
2025-04-10,AAPL,189.59365844726562,-0.042393837760135056,-0.04331868967150049,0.7469702771949397,-0.21825154547641745,Technology,3644.938780672,False
2025-04-11,AAPL,197.29013061523438,0.04059456540372364,0.039792247300101384,0.7559556767422285,-0.18651680671000004,Technology,3644.938780672,False
2025-04-14,AAPL,201.6411590576172,0.022053958952809483,0.021814287797572524,0.7573828282582816,-0.16857628175638195,Technology,3644.938780672,False
2025-04-15,AAPL,201.26280212402344,-0.0018763874169441808,-0.0018781500370640067,0.7571793817926101,-0.17013635475944322,Technology,3644.938780672,False
2025-04-16,AAPL,193.42697143554688,-0.03893332799593996,-0.039711494682613896,0.7679470534759815,-0.2024457082515002,Technology,3644.938780672,False
2025-04-17,AAPL,196.1251983642578,0.013949589908199611,0.013853189838727168,0.7684915146594276,-0.19132015295208393,Technology,3644.938780672,False
2025-04-21,AAPL,192.32179260253906,-0.01939274398924906,-0.019583250230122043,0.7703346224081296,-0.20700267419514928,Technology,3644.938780672,False
2025-04-22,AAPL,198.8732452392578,0.034065056008802275,0.033497690943422094,0.7774954726585946,-0.17998917587677665,Technology,3644.938780672,False
2025-04-23,AAPL,203.71214294433594,0.02433156707055595,0.02404027017405486,0.7819628467521507,-0.16003702751104054,Technology,3644.938780672,False
2025-04-24,AAPL,207.46575927734375,0.01842608044250693,0.018258377165775514,0.783423079623205,-0.14455980221123177,Technology,3644.938780672,False
2025-04-25,AAPL,208.371826171875,0.004367308117191548,0.0043577991029071644,0.7834791311917082,-0.14082383129165688,Technology,3644.938780672,False
2025-04-28,AAPL,209.2281036376953,0.004109372565147096,0.004100952154228793,0.782450428979455,-0.13729315631533856,Technology,3644.938780672,False
2025-04-29,AAPL,210.29344177246094,0.005091754483472322,0.005078835337135711,0.7779603655651179,-0.1329004648760851,Technology,3644.938780672,False
2025-04-30,AAPL,211.57786560058594,0.0061077693022626445,0.006089192482913738,0.7748784512936641,-0.12760442095344893,Technology,3644.938780672,False
2025-05-01,AAPL,212.39431762695312,0.0038588725907107158,0.0038514462406365473,0.7747832692137869,-0.12423795756520895,Technology,3644.938780672,False
2025-05-02,AAPL,204.45889282226562,-0.03736175662959673,-0.0380775936581797,0.7843333380397612,-0.15695796586009625,Technology,3644.938780672,False
2025-05-05,AAPL,198.02691650390625,-0.03145853051229541,-0.031963978788773405,0.7167109799688455,-0.183478829414234,Technology,3644.938780672,False
2025-05-06,AAPL,197.6485595703125,-0.0019106338687361335,-0.0019124614578998429,0.6634626748185161,-0.18503890241729526,Technology,3644.938780672,False
2025-05-07,AAPL,195.39837646484375,-0.011384768552630153,-0.011450071139791053,0.649729377992358,-0.19431704589267185,Technology,3644.938780672,False
2025-05-08,AAPL,196.63299560546875,0.006318471846909812,0.006298593991509425,0.6183609899686802,-0.18922636082960953,Technology,3644.938780672,False
2025-05-09,AAPL,197.66847229003906,0.00526603727610353,0.005252220188113187,0.37080057286649715,-0.18495679662325604,Technology,3644.938780672,False
2025-05-12,AAPL,210.15048217773438,0.06314618483710666,0.061232610917933784,0.3933641904851694,-0.1334899278526006,Technology,3644.938780672,True
2025-05-13,AAPL,212.2840118408203,0.0101523900443945,0.010101200703813564,0.3731067607931644,-0.12469277962276382,Technology,3644.938780672,False
2025-05-14,AAPL,211.68582153320312,-0.002817877344742037,-0.0028218550352937764,0.36757918158406133,-0.12715928800875398,Technology,3644.938780672,False
2025-05-15,AAPL,210.8084716796875,-0.004144584871868751,-0.0041531974690795235,0.3679904334333684,-0.13077685041922404,Technology,3644.938780672,False
2025-05-16,AAPL,210.6190643310547,-0.0008984807257680361,-0.0008988846015098259,0.3354024933029835,-0.13155783066551374,Technology,3644.938780672,False
2025-05-19,AAPL,208.14659118652344,-0.011739075721298287,-0.011808522701296861,0.3377288082999531,-0.1417525390508998,Technology,3644.938780672,False
2025-05-20,AAPL,206.232421875,-0.009196255872420789,-0.009238802480674083,0.3309099789616985,-0.1496452023036432,Technology,3644.938780672,False
2025-05-21,AAPL,201.4768829345703,-0.023059123765283074,-0.023329144395148625,0.3241066169347627,-0.16925363882812572,Technology,3644.938780672,False
2025-05-22,AAPL,200.7490997314453,-0.003612241724830323,-0.00361878162385033,0.3128910782297913,-0.1722544954967017,Technology,3644.938780672,False
2025-05-23,AAPL,194.67758178710938,-0.030244309700308447,-0.03071110487861441,0.32137912436480764,-0.19728908688793745,Technology,3644.938780672,False
2025-05-27,AAPL,199.60260009765625,0.02529833309688767,0.02498362692148352,0.3350065556661964,-0.17698183882752172,Technology,3644.938780672,False
2025-05-28,AAPL,199.81195068359375,0.0010488369682313259,0.00104828732303026,0.33446710015949677,-0.17611862695455827,Technology,3644.938780672,False
2025-05-29,AAPL,199.3433837890625,-0.0023450393879255182,-0.002347793298986658,0.33342046791170576,-0.17805066122532798,Technology,3644.938780672,False
2025-05-30,AAPL,200.24066162109375,0.004501166855784389,0.004491066900633698,0.33294455413474044,-0.17435093010450153,Technology,3644.938780672,False
2025-06-02,AAPL,201.08807373046875,0.004231968185255619,0.004223038592199533,0.3330380702556411,-0.1708568095085179,Technology,3644.938780672,False
2025-06-03,AAPL,202.6533203125,0.007783885702387527,0.00775374755762891,0.3084659518104262,-0.16440285368281926,Technology,3644.938780672,False
2025-06-04,AAPL,202.20468139648438,-0.002213824650510565,-0.002216278782983811,0.28657538423995527,-0.16625271924323248,Technology,3644.938780672,False
2025-06-05,AAPL,200.02133178710938,-0.010797720380636866,-0.010856438829481212,0.2893795212922883,-0.1752552892489604,Technology,3644.938780672,False
2025-06-06,AAPL,203.30133056640625,0.01639824487714092,0.01626524565909584,0.29079933991993606,-0.1617309235209381,Technology,3644.938780672,False
2025-06-09,AAPL,200.83883666992188,-0.012112532119803454,-0.012186486627925944,0.29429592658328146,-0.17188448463482864,Technology,3644.938780672,False
2025-06-10,AAPL,202.05511474609375,0.006055990446562909,0.006037726636299317,0.2944512081499186,-0.16686942498512658,Technology,3644.938780672,False
2025-06-11,AAPL,198.17694091796875,-0.019193643442277586,-0.019380232828407777,0.2059498780982934,-0.18286023618282177,Technology,3644.938780672,False
2025-06-12,AAPL,198.5956573486328,0.002112841326163073,0.002110612415931908,0.20145727126420043,-0.1811337495205777,Technology,3644.938780672,False
2025-06-13,AAPL,195.85398864746094,-0.013805280225029803,-0.013901459318216885,0.20484091495683626,-0.19243842757526552,Technology,3644.938780672,False
2025-06-16,AAPL,197.8180389404297,0.010028135278388639,0.009978187176452987,0.2102268703757831,-0.18434009088136194,Technology,3644.938780672,False
2025-06-17,AAPL,195.0464630126953,-0.014010734018898074,-0.014109810867661944,0.2134962214555908,-0.19576808491790176,Technology,3644.938780672,False
2025-06-18,AAPL,195.9835968017578,0.004804669485349855,0.004793163899890253,0.21325586086489032,-0.19190401637636234,Technology,3644.938780672,False
2025-06-20,AAPL,200.39019775390625,0.02248453964545738,0.022235488669367195,0.2287181680218423,-0.17373435019524197,Technology,3644.938780672,False
2025-06-23,AAPL,200.888671875,0.0024875174867879934,0.002484428736317933,0.2145288024776438,-0.17167899994262037,Technology,3644.938780672,False
2025-06-24,AAPL,199.6923065185547,-0.0059553649555199595,-0.005973168862430719,0.21516405063068078,-0.1766119537982832,Technology,3644.938780672,False
2025-06-25,AAPL,200.94850158691406,0.006290653306879612,0.006270949736413596,0.18525854235065356,-0.1714323050625992,Technology,3644.938780672,False
2025-06-26,AAPL,200.39019775390625,-0.0027783428520183895,-0.002782209610300924,0.16476452670187852,-0.17373435019524197,Technology,3644.938780672,False
2025-06-27,AAPL,200.46995544433594,0.00039801193533239854,0.00039793274959261463,0.16473711738652796,-0.17340548660486443,Technology,3644.938780672,False
2025-06-30,AAPL,204.54754638671875,0.020340159867571872,0.020136061766974515,0.17828531809111584,-0.1565924220567495,Technology,3644.938780672,False
2025-07-01,AAPL,207.18951416015625,0.012916154801693835,0.012833452642264409,0.1825019243685927,-0.14569883921911286,Technology,3644.938780672,False
2025-07-02,AAPL,211.79550170898438,0.022230794678478327,0.02198729278212352,0.1955940913133969,-0.12670704552020717,Technology,3644.938780672,False
2025-07-03,AAPL,212.90213012695312,0.005224985464938214,0.005211382591022052,0.19492593468648126,-0.12214410252641728,Technology,3644.938780672,False
2025-07-07,AAPL,209.3130340576172,-0.01685796223455238,-0.01700167510697276,0.20571952507074284,-0.13694296409340612,Technology,3644.938780672,False
2025-07-08,AAPL,209.3728485107422,0.00028576554438819457,0.00028572472119207156,0.20074869464117964,-0.13669633212970222,Technology,3644.938780672,False
2025-07-09,AAPL,210.49942016601562,0.005380696032397214,0.005366271805951893,0.19456560829383243,-0.13205115750923868,Technology,3644.938780672,False
2025-07-10,AAPL,211.7655792236328,0.006015023968325428,0.0059970059281835,0.18836163151498853,-0.12683042441837644,Technology,3644.938780672,False
2025-07-11,AAPL,210.51937866210938,-0.00588481171535149,-0.005902195453381596,0.1900874240095952,-0.13196886296624766,Technology,3644.938780672,False
2025-07-14,AAPL,207.98707580566406,-0.012028834934525112,-0.012101766816566136,0.18126181419410675,-0.14241026623165487,Technology,3644.938780672,False
2025-07-15,AAPL,208.4755859375,0.0023487523440752778,0.0023459983367661347,0.18126053718924512,-0.1403960003342115,Technology,3644.938780672,False
2025-07-16,AAPL,209.52239990234375,0.0050212784395655685,0.005008713863585393,0.17152328301909403,-0.1360796893041254,Technology,3644.938780672,False
2025-07-17,AAPL,209.38284301757812,-0.0006660714311723659,-0.0006662933552984299,0.17019120390687842,-0.13665512194188945,Technology,3644.938780672,False
2025-07-18,AAPL,210.53929138183594,0.005523128579167924,0.0055079320338212315,0.15896650502004728,-0.13188675717220855,Technology,3644.938780672,False
2025-07-21,AAPL,211.83535766601562,0.00615593543453663,0.006137065067575284,0.15915742160543575,-0.1265427080994943,Technology,3644.938780672,False
2025-07-22,AAPL,213.74952697753906,0.009036118108957769,0.008995536676261068,0.14577921658731566,-0.1186500448467509,Technology,3644.938780672,False
2025-07-23,AAPL,213.5002899169922,-0.0011660239162684105,-0.001166704251064248,0.14651186531754049,-0.11967771997306176,Technology,3644.938780672,False
2025-07-24,AAPL,213.11148071289062,-0.0018211179209767225,-0.0018227781721994732,0.14402935620836452,-0.12128089065345393,Technology,3644.938780672,False
2025-07-25,AAPL,213.2311248779297,0.0005614158591495944,0.000561258324225121,0.1438018979378753,-0.12078756380972899,Technology,3644.938780672,False
2025-07-28,AAPL,213.40060424804688,0.0007948153451529105,0.0007944996467067031,0.1425731114236096,-0.12008875227379567,Technology,3644.938780672,False
2025-07-29,AAPL,210.62904357910156,-0.012987595225943172,-0.013072671467495502,0.1529259092796607,-0.13151668339401823,Technology,3644.938780672,False
2025-07-30,AAPL,208.415771484375,-0.010507915039244642,-0.0105635130005587,0.14470376917861466,-0.1406426322979153,Technology,3644.938780672,False
2025-07-31,AAPL,206.9402618408203,-0.007079644851470834,-0.007104824449200994,0.14039138876900714,-0.146726577261741,Technology,3644.938780672,False
2025-08-01,AAPL,201.76602172851562,-0.02500354482147482,-0.02532144370523225,0.14242889272327786,-0.1680614375321502,Technology,3644.938780672,False
2025-08-04,AAPL,202.7330780029297,0.004792959023176335,0.004781509365661584,0.1421503711693236,-0.16407399009244172,Technology,3644.938780672,False
2025-08-05,AAPL,202.30438232421875,-0.0021145818084247203,-0.0021168206932972613,0.13176621137212283,-0.1658416240261812,Technology,3644.938780672,False
2025-08-06,AAPL,212.60302734375,0.05090668279753996,0.04965329898760741,0.22131716105076782,-0.12337738817757093,Technology,3644.938780672,True
2025-08-07,AAPL,219.3624725341797,0.03179373913382988,0.031298781903266744,0.24511557852493449,-0.09550627753847207,Technology,3644.938780672,False
2025-08-08,AAPL,228.65420532226562,0.042357895955235314,0.0414853545653467,0.2807160924442812,-0.05719382655028327,Technology,3644.938780672,False
2025-08-11,AAPL,226.74781799316406,-0.008337425180589553,-0.00837237591155681,0.2819035229719314,-0.06505440248121819,Technology,3644.938780672,False
2025-08-12,AAPL,229.21310424804688,0.010872370357086103,0.010813691077267767,0.2770208475679085,-0.054889327681266975,Technology,3644.938780672,False
2025-08-13,AAPL,232.88612365722656,0.016024473911425474,0.015897437361664515,0.27958030078829993,-0.039744426369285546,Technology,3644.938780672,False
2025-08-14,AAPL,232.33717346191406,-0.002357161460252888,-0.002359943938688332,0.2808304436298172,-0.04200790379944086,Technology,3644.938780672,False
2025-08-15,AAPL,231.1494140625,-0.005112222817020617,-0.005125334935222635,0.2823690193961445,-0.046905372852162786,Technology,3644.938780672,False
2025-08-18,AAPL,230.45074462890625,-0.0030225879499951036,-0.0030271651946962514,0.28361014098767157,-0.04978618518738498,Technology,3644.938780672,False
2025-08-19,AAPL,230.1213836669922,-0.0014292032878627792,-0.0014302255730334458,0.2842044109823271,-0.051144233895687785,Technology,3644.938780672,False
2025-08-20,AAPL,225.5800323486328,-0.019734590701623533,-0.01993191816954049,0.2951785447318541,-0.06986951407463182,Technology,3644.938780672,False
2025-08-21,AAPL,224.47213745117188,-0.004911316333835347,-0.004923416482597182,0.2960625410594053,-0.07443767912275523,Technology,3644.938780672,False
2025-08-22,AAPL,227.3267059326172,0.012716805363276906,0.01263662583012143,0.29770490475098366,-0.06266748323657645,Technology,3644.938780672,False
2025-08-25,AAPL,226.7278594970703,-0.002634298654397349,-0.002637774524759978,0.29825099241791325,-0.06513669702420921,Technology,3644.938780672,False
2025-08-26,AAPL,228.87376403808594,0.009464670754514737,0.00942016138224148,0.2989714191145242,-0.05628852366106529,Technology,3644.938780672,False
2025-08-27,AAPL,230.05152893066406,0.005145914812595631,0.005132719840409774,0.292975217623434,-0.051432264796156146,Technology,3644.938780672,False
2025-08-28,AAPL,232.11758422851562,0.008980837064874514,0.008940749184059526,0.28834525168264935,-0.04291333252129337,Technology,3644.938780672,False
2025-08-29,AAPL,231.69837951660156,-0.0018060015285242814,-0.0018076343154580796,0.28608848800403697,-0.044641832505690204,Technology,3644.938780672,False
2025-09-02,AAPL,229.28298950195312,-0.010424716908628007,-0.010479434881734952,0.27019745745155,-0.05460117094816397,Technology,3644.938780672,False
2025-09-03,AAPL,238.01634216308594,0.03808984120498149,0.0373823332188683,0.29101045367718004,-0.01859107967420426,Technology,3644.938780672,False
2025-09-04,AAPL,239.3238525390625,0.005493363876168944,0.005478330383996061,0.2889840875965159,-0.013199843363536523,Technology,3644.938780672,False
2025-09-05,AAPL,239.2340087890625,-0.00037540658420298634,-0.00037547706689504754,0.24705391985349628,-0.013570294639630442,Technology,3644.938780672,False
2025-09-08,AAPL,237.42745971679688,-0.007551389041256629,-0.00758004513282915,0.2324123312667766,-0.021019209106658776,Technology,3644.938780672,False
2025-09-09,AAPL,233.9041748046875,-0.014839416284502027,-0.0149506219450665,0.196456597667315,-0.03554671259725606,Technology,3644.938780672,False
2025-09-10,AAPL,226.35855102539062,-0.03225946602106422,-0.032791271045805905,0.22708537545684618,-0.06665946065112849,Technology,3644.938780672,False
2025-09-11,AAPL,229.59239196777344,0.014286365271970913,0.014185276809186579,0.2294120846472934,-0.053325416782852186,Technology,3644.938780672,False
2025-09-12,AAPL,233.62472534179688,0.01756300955560164,0.017410562270457654,0.23078249112828042,-0.03669896203176415,Technology,3644.938780672,False
2025-09-15,AAPL,236.24969482421875,0.01123583763910907,0.0111731844856819,0.23367083426097404,-0.02587546797156781,Technology,3644.938780672,False
2025-09-16,AAPL,237.6969451904297,0.006125935389198034,0.006107248126145962,0.23332430444173616,-0.01990804402732882,Technology,3644.938780672,False
2025-09-17,AAPL,238.5353546142578,0.003527220020250743,0.003521013968839509,0.23288573109056268,-0.01645104405853537,Technology,3644.938780672,False
2025-09-18,AAPL,237.42745971679688,-0.004644573125239804,-0.004655392669439339,0.23368840502476693,-0.021019209106658776,Technology,3644.938780672,False
2025-09-19,AAPL,245.032958984375,0.03203293872010393,0.03153058391446455,0.24209908129425833,0.010340422576186725,Technology,3644.938780672,False
2025-09-22,AAPL,255.5928192138672,0.04309567281585802,0.042192900302590174,0.2733656556707277,0.05388172286016579,Technology,3644.938780672,False
2025-09-23,AAPL,253.9459686279297,-0.006443258425658294,-0.006464105813548765,0.275681434822132,0.04709129056969963,Technology,3644.938780672,False
2025-09-24,AAPL,251.8300018310547,-0.008332350414175016,-0.00836725849202465,0.27845351636777066,0.038366559021042246,Technology,3644.938780672,False
2025-09-25,AAPL,256.3813171386719,0.018072966979806315,0.01791159235712427,0.28168673860883925,0.05713292355516453,Technology,3644.938780672,False
2025-09-26,AAPL,254.97401428222656,-0.005489100657377954,-0.005504221127631377,0.2842147311517017,0.051330214529542006,Technology,3644.938780672,False
2025-09-29,AAPL,253.9459686279297,-0.004031962461707783,-0.0040401127374681736,0.28544280808827477,0.04709129056969963,Technology,3644.938780672,False
2025-09-30,AAPL,254.14559936523438,0.0007861150085717306,0.0007858061820065801,0.2848867499710322,0.047914424748561224,Technology,3644.938780672,False
2025-10-01,AAPL,254.9640350341797,0.0032203416899190263,0.0032151674950933427,0.2797764263358403,0.051289067258046384,Technology,3644.938780672,False
2025-10-02,AAPL,256.6408386230469,0.00657662791005964,0.006555096245001334,0.25409779194150195,0.05820300427931624,Technology,3644.938780672,False
2025-10-03,AAPL,257.5291442871094,0.003461279462880995,0.0034553030219053762,0.2540047367710887,0.06186574060558714,Technology,3644.938780672,False
2025-10-06,AAPL,256.2016906738281,-0.005154576259537191,-0.0051679069167358494,0.25546230778093343,0.05639227266824576,Technology,3644.938780672,False
2025-10-07,AAPL,255.99208068847656,-0.0008181444267610916,-0.000818479289569163,0.2529072069241354,0.05552799121788876,Technology,3644.938780672,False
2025-10-08,AAPL,257.5690612792969,0.006160270999708617,0.006141374097297482,0.24382066499102062,0.062030329691569186,Technology,3644.938780672,False
2025-10-09,AAPL,253.55670166015625,-0.015577801150541859,-0.0157004100800648,0.21645839891953436,0.04548623239978933,Technology,3644.938780672,False
2025-10-10,AAPL,244.80340576171875,-0.034522045132806656,-0.035132010240949876,0.2551984535307644,0.009393909499155972,Technology,3644.938780672,False
2025-10-13,AAPL,247.18885803222656,0.009744359001401026,0.009697188915848344,0.25109712482550167,0.0192298061271432,Technology,3644.938780672,False
2025-10-14,AAPL,247.29864501953125,0.0004441421356069508,0.00044404353368307243,0.24927257401974076,0.019682489029910988,Technology,3644.938780672,False
